legacy_id,legacy_name,legacy_lat,legacy_lon,trip_count,modern_id,modern_name,match_score,match_confidence,match_distance_m
394,E 9 St & Avenue C,40.72521311,-73.97768752,280220,66dbecd0-0aca-11e7-82f6-3863bb44ef7c,E 9 St & Ave C,93.2,high,0.0
7079.06,Central Park West & W 68 St,40.7734066,-73.97782542,280175,66dd4bf7-0aca-11e7-82f6-3863bb44ef7c,Central Park W & W 68 St,95.9,high,0.0
5659.05,E 10 St & Avenue A,40.72740794,-73.98142006,279561,66dc1beb-0aca-11e7-82f6-3863bb44ef7c,E 10 St & Ave A,93.6,high,0.0
6459.04,10 Ave & W 28 St,40.75066386,-74.00176802,279147,66dc51e9-0aca-11e7-82f6-3863bb44ef7c,10 Ave & W 28 St,100.0,high,0.0
403,E 2 St & 2 Ave,40.72502876,-73.99069656,278930,66dbf140-0aca-11e7-82f6-3863bb44ef7c,E 2 St & 2 Ave,100.0,high,0.0
5854.09,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,277910,66dc8f1f-0aca-11e7-82f6-3863bb44ef7c,1 Ave & E 18 St,100.0,high,0.0
7100.07,5 Ave & E 72 St,40.77282817,-73.96685276,277799,66dd40dd-0aca-11e7-82f6-3863bb44ef7c,5 Ave & E 72 St,100.0,high,0.0
377,6 Ave & Canal St,40.72243797,-74.00566443,277504,,,0,none,0
5989.02,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,276404,09dfc0e3-a448-477c-bb3c-9467dc51ef8d,W 15 St & 6 Ave,100.0,high,0.0
525,W 34 St & 11 Ave,40.75594159,-74.0021163,276011,66dc8382-0aca-11e7-82f6-3863bb44ef7c,W 34 St & 11 Ave,100.0,high,0.0
412,Forsyth St & Canal St,40.7158155,-73.99422366,275869,66dbf518-0aca-11e7-82f6-3863bb44ef7c,Forsyth St & Canal St,100.0,high,0.0
7141.07,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,275546,66dd4ccc-0aca-11e7-82f6-3863bb44ef7c,Central Park W & W 72 St,95.9,high,0.0
174,E 25 St & 1 Ave,40.7381765,-73.97738662,275088,66db34fc-0aca-11e7-82f6-3863bb44ef7c,E 25 St & 1 Ave,100.0,high,0.0
303,Mercer St & Spring St,40.72362738,-73.99949601,275069,66db6d40-0aca-11e7-82f6-3863bb44ef7c,Mercer St & Spring St,100.0,high,0.0
508,W 46 St & 11 Ave,40.76341379,-73.99667444,274571,66dc79e6-0aca-11e7-82f6-3863bb44ef7c,W 46 St & 11 Ave,100.0,high,0.0
5626.07,E 7 St & Avenue A,40.72621788,-73.98379855,271587,66dc10d1-0aca-11e7-82f6-3863bb44ef7c,E 7 St & Ave A,93.2,high,0.0
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,271294,66db41bf-0aca-11e7-82f6-3863bb44ef7c,MacDougal St & Washington Sq,100.0,high,0.0
3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,270962,66dd4ccc-0aca-11e7-82f6-3863bb44ef7c,Central Park W & W 72 St,95.9,high,0.0
6948.10,Broadway & W 58 St,40.76695317,-73.98169333,270451,66dc2238-0aca-11e7-82f6-3863bb44ef7c,Broadway & W 58 St,100.0,high,0.0
6526.05,8 Ave & W 38 St,40.75461,-73.99177,269342,8d097a6d-f17c-4195-9dd4-42527b371c71,8 Ave & W 38 St,100.0,high,0.0
5561.06,Lafayette St & Jersey St,40.72456089,-73.99565293,268977,66db40ef-0aca-11e7-82f6-3863bb44ef7c,Lafayette St & Jersey St,100.0,high,0.0
3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,268676,66dd9fa6-0aca-11e7-82f6-3863bb44ef7c,E 48 St & 5 Ave,100.0,high,0.0
328,Watts St & Greenwich St,40.72405549,-74.00965965,268016,66db8fde-0aca-11e7-82f6-3863bb44ef7c,Watts St & Greenwich St,100.0,high,0.0
485,W 37 St & 5 Ave,40.75038009,-73.98338988,267763,66dc4b4c-0aca-11e7-82f6-3863bb44ef7c,W 37 St & 5 Ave,100.0,high,0.0
6022.04,E 16 St & 5 Ave,40.73726186,-73.99238967,266238,66dc741f-0aca-11e7-82f6-3863bb44ef7c,E 16 St & 5 Ave,100.0,high,0.0
524,W 43 St & 6 Ave,40.75527307,-73.98316936,266108,66dc82ef-0aca-11e7-82f6-3863bb44ef7c,W 43 St & 6 Ave,100.0,high,0.0
533,Broadway & W 39 St,40.75299641,-73.98721619,264494,0fde06c2-632c-46a9-8866-f4e855604f74,Broadway & W 38 St,93.8,high,11.5
532,S 5 Pl & S 4 St,40.710451,-73.960876,262373,66dc8768-0aca-11e7-82f6-3863bb44ef7c,S 5 Pl & S 5 St,95.3,high,0.0
257,Lispenard St & Broadway,40.71939226,-74.00247214,261637,66db4351-0aca-11e7-82f6-3863bb44ef7c,Lispenard St & Broadway,100.0,high,0.0
6717.06,9 Ave & W 45 St,40.76019252,-73.9912551,261614,66dc42a0-0aca-11e7-82f6-3863bb44ef7c,9 Ave & W 45 St,100.0,high,0.0
527,E 33 St & 2 Ave,40.744023,-73.976056,261425,1893622839585237496,2 Ave & E 31 St,66.3,medium,145.2
355,Bayard St & Baxter St,40.71602118,-73.99974372,261413,66dbc745-0aca-11e7-82f6-3863bb44ef7c,Bayard St & Baxter St,100.0,high,0.0
5779.09,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,260135,d9160982-2d9b-4f08-9469-a559a7b62809,E 13 St & Ave A,93.6,high,0.0
3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,259979,66dd4de9-0aca-11e7-82f6-3863bb44ef7c,Amsterdam Ave & W 73 St,100.0,high,0.0
6247.06,W 27 St & 7 Ave,40.746647,-73.993915,259060,1960021358478625244,W 27 St & 7 Ave,99.9,high,0.5
6230.04,FDR Drive & E 35 St,40.744219,-73.97121214,258400,66dc7659-0aca-11e7-82f6-3863bb44ef7c,FDR Drive & E 35 St,100.0,high,0.0
539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,258154,66dc8b6a-0aca-11e7-82f6-3863bb44ef7c,Metropolitan Ave & Bedford Ave,100.0,high,0.0
6560.01,Broadway & W 41 St,40.75513557,-73.98658032,258111,66dc292c-0aca-11e7-82f6-3863bb44ef7c,Broadway & W 41 St,100.0,high,0.0
6289.06,Broadway & W 29 St,40.7462009,-73.98855723,257145,66dc4bd9-0aca-11e7-82f6-3863bb44ef7c,Broadway & W 29 St,100.0,high,0.0
5297.02,Vesey Pl & River Terrace,40.7153379,-74.01658354,256989,66db8d89-0aca-11e7-82f6-3863bb44ef7c,Vesey Pl & River Terrace,100.0,high,0.0
480,W 53 St & 10 Ave,40.76669671,-73.99061728,256981,66dc4334-0aca-11e7-82f6-3863bb44ef7c,W 53 St & 10 Ave,100.0,high,0.0
319,Fulton St & Broadway,40.711066,-74.009447,256419,66db79a3-0aca-11e7-82f6-3863bb44ef7c,Fulton St & Broadway,100.0,high,0.0
2012,E 27 St & 1 Ave,40.739445,-73.976806,256106,66dc9223-0aca-11e7-82f6-3863bb44ef7c,E 27 St & 1 Ave,100.0,high,0.0
6039.06,Washington St & Gansevoort St,40.739323,-74.008119,255591,66dbf215-0aca-11e7-82f6-3863bb44ef7c,Washington St & Gansevoort St,100.0,high,0.0
3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,255521,daefc84c-1b16-4220-8e1f-10ea4866fdc7,Broadway & W 25 St,100.0,high,0.0
3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,255366,66ddbdb1-0aca-11e7-82f6-3863bb44ef7c,Pier 40 - Hudson River Park,100.0,high,0.0
6224.03,W 22 St & 8 Ave,40.74475148,-73.99915362,254803,66dc209c-0aca-11e7-82f6-3863bb44ef7c,W 22 St & 8 Ave,100.0,high,0.0
6839.10,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,252796,1964061627836181486,Central Park S & Grand Army Plaza,94.6,high,26.9
6182.02,W 20 St & 7 Ave,40.74238787,-73.99726235,250447,66db95e5-0aca-11e7-82f6-3863bb44ef7c,W 20 St & 7 Ave,100.0,high,0.0
6072.11,8 Ave & W 16 St,40.740983,-74.001702,250018,e8a6c13b-1f6e-4e6b-bdf8-9b0e597e4a62,8 Ave & W 16 St,100.0,high,0.0
280,E 10 St & 5 Ave,40.73331967,-73.99510132,248757,66db5f40-0aca-11e7-82f6-3863bb44ef7c,E 10 St & 5 Ave,100.0,high,0.0
267,Broadway & W 36 St,40.75097711,-73.98765428,248587,66db473c-0aca-11e7-82f6-3863bb44ef7c,Broadway & W 36 St,100.0,high,0.0
5515.02,E 2 St & Avenue B,40.72217444,-73.98368779,247749,66db6aae-0aca-11e7-82f6-3863bb44ef7c,E 2 St & Ave B,93.2,high,0.0
5484.09,Allen St & Stanton St,40.722055,-73.989111,247660,66db72f1-0aca-11e7-82f6-3863bb44ef7c,Allen St & Stanton St,100.0,high,0.0
6816.07,8 Ave & W 52 St,40.76370739,-73.9851615,247624,66dc1d0c-0aca-11e7-82f6-3863bb44ef7c,8 Ave & W 52 St,100.0,high,0.0
6046.02,E 25 St & 2 Ave,40.73912601,-73.97973776,246996,66dc7957-0aca-11e7-82f6-3863bb44ef7c,E 25 St & 2 Ave,100.0,high,0.0
6306.01,W 20 St & 10 Ave,40.745686,-74.005141,246015,55ccb271-7035-422e-bee1-20e84caa0217,W 20 St & 10 Ave,100.0,high,0.0
350,Clinton St & Grand St,40.71559509,-73.9870295,245733,66dbc420-0aca-11e7-82f6-3863bb44ef7c,Clinton St & Grand St,100.0,high,0.0
5636.11,Great Jones St,40.72743423,-73.99379025,245688,66db3a1e-0aca-11e7-82f6-3863bb44ef7c,Great Jones St,100.0,high,0.0
5712.03,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,245378,66ddd545-0aca-11e7-82f6-3863bb44ef7c,Cooper Square & Astor Pl,100.0,high,0.0
3427,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,244555,66db40ef-0aca-11e7-82f6-3863bb44ef7c,Lafayette St & Jersey St,91.7,high,41.4
254,W 11 St & 6 Ave,40.73532427,-73.99800419,244313,66db4282-0aca-11e7-82f6-3863bb44ef7c,W 11 St & 6 Ave,100.0,high,0.0
3137,5 Ave & E 73 St,40.77282817,-73.96685276,244150,66dd40dd-0aca-11e7-82f6-3863bb44ef7c,5 Ave & E 72 St,95.3,high,0.0
3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,243901,66ddd369-0aca-11e7-82f6-3863bb44ef7c,Mercer St & Bleecker St,100.0,high,0.0
6157.04,10 Ave & W 14 St,40.741981599940225,-74.00831580162048,243556,116dbc02-a3c1-4b65-9f73-2a09a2aa1379,10 Ave & W 14 St,100.0,high,0.0
7212.05,E 85 St & 3 Ave,40.77801203,-73.95407149,243510,66dd455e-0aca-11e7-82f6-3863bb44ef7c,E 85 St & 3 Ave,100.0,high,0.0
7059.08,West End Ave & W 60 St,40.77237,-73.99005,242965,2f656bc4-7743-4326-8330-a22bd41d9d17,West End Ave & W 60 St,100.0,high,0.0
5561.04,Mott St & Prince St,40.72317958,-73.99480012,242813,66db4158-0aca-11e7-82f6-3863bb44ef7c,Mott St & Prince St,100.0,high,0.0
6517.08,W 42 St & 6 Ave,40.75492,-73.98455,241001,2c366f4b-8319-41bf-ab8e-2fba3a952feb,W 42 St & 6 Ave,100.0,high,0.0
5414.06,Allen St & Rivington St,40.72019576,-73.98997825,240799,66dbf062-0aca-11e7-82f6-3863bb44ef7c,Allen St & Rivington St,100.0,high,0.0
6425.04,11 Ave & W 27 St,40.751396,-74.005226,240138,66dc22a7-0aca-11e7-82f6-3863bb44ef7c,11 Ave & W 27 St,100.0,high,0.0
5308.04,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,239971,66dc8b6a-0aca-11e7-82f6-3863bb44ef7c,Metropolitan Ave & Bedford Ave,100.0,high,0.0
6064.08,W 18 St & 6 Ave,40.73971301,-73.99456405,239459,66db33fc-0aca-11e7-82f6-3863bb44ef7c,W 18 St & 6 Ave,100.0,high,0.0
6197.02,2 Ave & E 31 St,40.74290902,-73.97706058,238744,1893622839585237496,2 Ave & E 31 St,98.0,high,9.9
5470.12,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,238082,c1e24edf-7192-433f-8d38-be5b6b3647c5,North Moore St & Greenwich St,100.0,high,0.0
440,E 45 St & 3 Ave,40.75255434,-73.97282625,237434,66dc17df-0aca-11e7-82f6-3863bb44ef7c,E 45 St & 3 Ave,100.0,high,0.0
5489.03,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,236828,66dcac42-0aca-11e7-82f6-3863bb44ef7c,Kent Ave & N 7 St,100.0,high,0.0
6004.06,E 27 St & 1 Ave,40.739445,-73.976806,236654,66dc9223-0aca-11e7-82f6-3863bb44ef7c,E 27 St & 1 Ave,100.0,high,0.0
3163,Central Park West & W 68 St,40.7734066,-73.97782542,236481,66dd4bf7-0aca-11e7-82f6-3863bb44ef7c,Central Park W & W 68 St,95.9,high,0.0
6847.02,Broadway & W 56 St,40.7652654,-73.98192338,235219,66dc2bc5-0aca-11e7-82f6-3863bb44ef7c,Broadway & W 56 St,100.0,high,0.0
311,Norfolk St & Broome St,40.7172274,-73.98802084,235140,66db728c-0aca-11e7-82f6-3863bb44ef7c,Norfolk St & Broome St,100.0,high,0.0
369,Washington Pl & 6 Ave,40.73224119,-74.00026394,235092,66dbcf18-0aca-11e7-82f6-3863bb44ef7c,Washington Pl & 6 Ave,100.0,high,0.0
5207.01,Centre St & Chambers St,40.71273266,-74.0046073,233695,66dbe8d6-0aca-11e7-82f6-3863bb44ef7c,Centre St & Chambers St,100.0,high,0.0
5947.04,W 13 St & 5 Ave,40.735445,-73.99431,233693,eafa19ed-88c2-4efc-bd73-3961f85b6063,W 13 St & 5 Ave,100.0,high,0.0
238,Bank St & Washington St,40.7361967,-74.00859207,233385,66db3cab-0aca-11e7-82f6-3863bb44ef7c,Bank St & Washington St,100.0,high,0.0
6215.04,W 25 St & 6 Ave,40.74395411,-73.99144871,233100,66dc2995-0aca-11e7-82f6-3863bb44ef7c,W 25 St & 6 Ave,100.0,high,0.0
5863.07,E 15 St & 3 Ave,40.734232,-73.986923,232555,66db6963-0aca-11e7-82f6-3863bb44ef7c,E 15 St & 3 Ave,100.0,high,0.0
5929.01,E 23 St & 1 Ave,40.736502,-73.97809472,232145,66dc8c90-0aca-11e7-82f6-3863bb44ef7c,E 23 St & 1 Ave,100.0,high,0.0
6030.06,W 15 St & 7 Ave,40.73935542,-73.99931783,232038,66dc462a-0aca-11e7-82f6-3863bb44ef7c,W 15 St & 7 Ave,100.0,high,0.0
5445.02,Suffolk St & Stanton St,40.72066442,-73.98517977,230999,66dbf442-0aca-11e7-82f6-3863bb44ef7c,Suffolk St & Stanton St,100.0,high,0.0
5788.15,4 Ave & E 12 St,40.732647,-73.99011,230826,0f45bcf6-7028-4584-a51e-4129847dbebc,4 Ave & E 12 St,100.0,high,0.0
5746.14,E 11 St & 1 Ave,40.72953837,-73.98426726,230810,66db8ca4-0aca-11e7-82f6-3863bb44ef7c,E 11 St & 1 Ave,100.0,high,0.0
309,Murray St & West St,40.7149787,-74.013012,230654,1286480d-5d6d-4a47-9fac-e156dba2b6fc,Murray St & West St,90.6,high,46.9
6239.08,E 31 St & 3 Ave,40.74394314,-73.97966069,230463,66dc3e89-0aca-11e7-82f6-3863bb44ef7c,E 31 St & 3 Ave,100.0,high,0.0
6889.12,E 72 St & York Ave,40.76663814,-73.95348296,230120,66dd491c-0aca-11e7-82f6-3863bb44ef7c,E 72 St & York Ave,100.0,high,0.0
5971.08,E 20 St & 2 Ave,40.73587678,-73.98205027,229737,66dc259a-0aca-11e7-82f6-3863bb44ef7c,E 20 St & 2 Ave,100.0,high,0.0
164,E 47 St & 2 Ave,40.75323098,-73.97032517,229676,66db32fb-0aca-11e7-82f6-3863bb44ef7c,E 47 St & 2 Ave,100.0,high,0.0
6747.06,W 49 St & 8 Ave,40.76227205,-73.98788205,229307,66dc1e55-0aca-11e7-82f6-3863bb44ef7c,W 49 St & 8 Ave,100.0,high,0.0
3158,W 63 St & Broadway,40.77163851,-73.98261428,229304,66dd49eb-0aca-11e7-82f6-3863bb44ef7c,W 63 St & Broadway,100.0,high,0.0
6578.01,W 34 St & 11 Ave,40.75594159,-74.0021163,228837,66dc8382-0aca-11e7-82f6-3863bb44ef7c,W 34 St & 11 Ave,100.0,high,0.0
6280.12,E 32 St & Park Ave,40.7457121,-73.98194829,228419,66dc3a1a-0aca-11e7-82f6-3863bb44ef7c,E 32 St & Park Ave,100.0,high,0.0
6925.09,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,228414,e36b5913-8e46-4c2a-b9be-73bdf8ee548b,2 Ave & E 72 St,100.0,high,0.0
422,W 59 St & 10 Ave,40.770513,-73.988038,228242,66dc0dab-0aca-11e7-82f6-3863bb44ef7c,W 59 St & 10 Ave,100.0,high,0.0
296,Division St & Bowery,40.71413089,-73.9970468,227950,1960020540642077008,Division St & Bowery,94.5,high,27.5
5204.05,S 4 St & Wythe Ave,40.71285887,-73.96590294,227263,66dc252e-0aca-11e7-82f6-3863bb44ef7c,S 4 St & Wythe Ave,100.0,high,0.0
456,E 53 St & Madison Ave,40.7597108,-73.97402311,226529,66dc21d4-0aca-11e7-82f6-3863bb44ef7c,E 53 St & Madison Ave,100.0,high,0.0
6224.05,W 20 St & 8 Ave,40.74345335,-74.00004031,224626,66dc36c3-0aca-11e7-82f6-3863bb44ef7c,W 20 St & 8 Ave,100.0,high,0.0
455,1 Ave & E 44 St,40.75001986,-73.96905301,224535,66dc2172-0aca-11e7-82f6-3863bb44ef7c,1 Ave & E 44 St,100.0,high,0.0
7052.01,W 63 St & Broadway,40.77163851,-73.98261428,224041,66dd49eb-0aca-11e7-82f6-3863bb44ef7c,W 63 St & Broadway,100.0,high,0.0
513,W 56 St & 10 Ave,40.768254,-73.988639,224025,66dc7cc3-0aca-11e7-82f6-3863bb44ef7c,W 56 St & 10 Ave,100.0,high,0.0
7207.08,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,223968,66dd52c8-0aca-11e7-82f6-3863bb44ef7c,W 70 St & Amsterdam Ave,100.0,high,0.0
5348.02,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,223326,,,0,none,0
3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,223115,66dda55f-0aca-11e7-82f6-3863bb44ef7c,W 42 St & Dyer Ave,100.0,high,0.0
473,Rivington St & Chrystie St,40.72110063,-73.9919254,222753,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,Rivington St & Chrystie St,100.0,high,0.0
6611.02,W 37 St & 10 Ave,40.75660359,-73.9979009,222624,66dc1d80-0aca-11e7-82f6-3863bb44ef7c,W 37 St & 10 Ave,100.0,high,0.0
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,221979,,,0,none,0
7183.03,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,220572,66dd51e6-0aca-11e7-82f6-3863bb44ef7c,Riverside Blvd & W 67 St,100.0,high,0.0
6824.07,W 47 St & 10 Ave,40.76269882,-73.99301222,219896,66dc73b0-0aca-11e7-82f6-3863bb44ef7c,W 47 St & 10 Ave,100.0,high,0.0
6322.01,E 33 St & 5 Ave,40.74765947,-73.98490707,219798,66dc840f-0aca-11e7-82f6-3863bb44ef7c,E 33 St & 5 Ave,100.0,high,0.0
79,Franklin St & W Broadway,40.71911552,-74.00666661,219373,66db269c-0aca-11e7-82f6-3863bb44ef7c,Franklin St & W Broadway,100.0,high,0.0
7023.04,W 59 St & 10 Ave,40.770513,-73.988038,219342,66dc0dab-0aca-11e7-82f6-3863bb44ef7c,W 59 St & 10 Ave,100.0,high,0.0
434,9 Ave & W 18 St,40.74317449,-74.00366443,219236,66dc11a7-0aca-11e7-82f6-3863bb44ef7c,9 Ave & W 18 St,100.0,high,0.0
5001.08,Little West St & 1 Pl,40.70569254,-74.01677685,219045,66dc90d5-0aca-11e7-82f6-3863bb44ef7c,Little West St & 1 Pl,100.0,high,0.0
5669.10,St Marks Pl & 2 Ave,40.7284186,-73.98713956,218951,66db3ba0-0aca-11e7-82f6-3863bb44ef7c,St Marks Pl & 2 Ave,100.0,high,0.0
6122.09,2 Ave & E 29 St,40.741723510974715,-73.97809267044067,218746,cdb6e2aa-4da3-4ed7-9b13-ce626addf6b0,2 Ave & E 29 St,100.0,high,0.0
5755.14,University Pl & E 8 St,40.73143724085228,-73.99490341544151,218605,66ddb6d9-0aca-11e7-82f6-3863bb44ef7c,University Pl & E 8 St,100.0,high,0.0
5125.03,S 5 Pl & S 5 St,40.710451,-73.960876,218199,66dc8768-0aca-11e7-82f6-3863bb44ef7c,S 5 Pl & S 5 St,100.0,high,0.0
6676.02,W 45 St & 8 Ave,40.75929124,-73.98859651,218126,66dca682-0aca-11e7-82f6-3863bb44ef7c,W 45 St & 8 Ave,100.0,high,0.0
6233.05,W 16 St & The High Line,40.74334935,-74.00681753,218087,66db3606-0aca-11e7-82f6-3863bb44ef7c,W 16 St & The High Line,100.0,high,0.0
3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,217573,66ddb6d9-0aca-11e7-82f6-3863bb44ef7c,University Pl & E 8 St,100.0,high,0.0
247,Perry St & Bleecker St,40.73535398,-74.00483091,216340,66db3fc9-0aca-11e7-82f6-3863bb44ef7c,Perry St & Bleecker St,100.0,high,0.0
488,W 39 St & 9 Ave,40.75645824,-73.99372222,215800,3b52be68-9123-46a9-bb45-f0d0646a5a81,9 Ave & W 39 St,93.5,high,32.5
279,Peck Slip & Front St,40.707873,-74.00167,215773,014a931b-8e1c-438a-8a22-f267ddd1e0d2,Peck Slip & South St,66.3,medium,63.4
6762.02,E 58 St & 3 Ave,40.76095756,-73.96724467,215088,66db6e49-0aca-11e7-82f6-3863bb44ef7c,E 58 St & 3 Ave,100.0,high,0.0
5820.08,E 13 St & 2 Ave,40.73153937464073,-73.9853024482727,214964,348c5e65-cbc3-4da6-9856-fc253a0ba546,E 13 St & 2 Ave,100.0,high,0.0
6030.04,W 13 St & 7 Ave,40.73781509,-73.99994661,214962,66db3816-0aca-11e7-82f6-3863bb44ef7c,W 13 St & 7 Ave,100.0,high,0.0
5687.04,MacDougal St & Prince St,40.72710258,-74.00297088,214900,66db2afe-0aca-11e7-82f6-3863bb44ef7c,MacDougal St & Prince St,100.0,high,0.0
146,Hudson St & Reade St,40.71625008,-74.0091059,214658,66db2e3a-0aca-11e7-82f6-3863bb44ef7c,Hudson St & Reade St,100.0,high,0.0
7617.07,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,214595,66de2625-0aca-11e7-82f6-3863bb44ef7c,Central Park North & Adam Clayton Powell Blvd,100.0,high,0.0
5584.04,E 6 St & Avenue B,40.72453734,-73.98185424,214532,66db76a1-0aca-11e7-82f6-3863bb44ef7c,E 6 St & Ave B,93.2,high,0.0
6098.10,Broadway & E 21 St,40.73988840858996,-73.98958593606949,214139,5f7ac86c-1a98-4603-8749-4bb83ac84acd,Broadway & E 21 St,100.0,high,0.0
2010,Grand St & Greene St,40.72165481,-74.00234737,214099,66dc91b5-0aca-11e7-82f6-3863bb44ef7c,Grand St & Greene St,98.8,high,5.8
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,213993,66dc81ce-0aca-11e7-82f6-3863bb44ef7c,E 51 St & Lexington Ave,100.0,high,0.0
3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,213150,66de8a86-0aca-11e7-82f6-3863bb44ef7c,W 52 St & 6 Ave,100.0,high,0.0
3142,1 Ave & E 62 St,40.7612274,-73.96094022,212156,66dd4356-0aca-11e7-82f6-3863bb44ef7c,1 Ave & E 62 St,100.0,high,0.0
7020.09,1 Ave & E 78 St,40.77140426,-73.9535166,211439,14391923-6727-4359-92e9-03e0b5094753,E 77 St & 1 Ave,85.3,medium,50.0
5593.04,E 4 St & 2 Ave,40.7262807,-73.98978041,210672,66dc176f-0aca-11e7-82f6-3863bb44ef7c,E 4 St & 2 Ave,100.0,high,0.0
3140,1 Ave & E 78 St,40.77140426,-73.9535166,210376,14391923-6727-4359-92e9-03e0b5094753,E 77 St & 1 Ave,85.3,medium,50.0
3168,Central Park West & W 85 St,40.78472675,-73.96961715,210108,50575cba-95ac-4134-9da1-3eec8253afc4,Central Park W & W 85 St,91.7,high,20.9
502,Henry St & Grand St,40.714215,-73.981346,209426,66dc76cd-0aca-11e7-82f6-3863bb44ef7c,Henry St & Grand St,95.8,high,21.2
3282,5 Ave & E 88 St,40.78307,-73.95939,208942,b9720921-8170-43ea-a5ae-b61b9161eb49,5 Ave & E 87 St,76.8,medium,92.6
6055.08,E 20 St & Park Ave,40.73827428,-73.98751968,208641,66dc7773-0aca-11e7-82f6-3863bb44ef7c,E 20 St & Park Ave,100.0,high,0.0
228,E 48 St & 3 Ave,40.7546011026,-73.971878855,208394,66db3997-0aca-11e7-82f6-3863bb44ef7c,E 48 St & 3 Ave,100.0,high,0.0
150,E 2 St & Avenue C,40.7208736,-73.98085795,208229,66db2f4c-0aca-11e7-82f6-3863bb44ef7c,E 2 St & Ave C,93.2,high,0.0
6190.08,9 Ave & W 18 St,40.74317449,-74.00366443,207505,66dc11a7-0aca-11e7-82f6-3863bb44ef7c,9 Ave & W 18 St,100.0,high,0.0
217,Old Fulton St,40.70277159,-73.99383605,206766,66db3708-0aca-11e7-82f6-3863bb44ef7c,Old Fulton St,100.0,high,0.0
5294.04,Henry St & Grand St,40.714211,-73.981095,206606,66dc76cd-0aca-11e7-82f6-3863bb44ef7c,Henry St & Grand St,100.0,high,0.0
323,Lawrence St & Willoughby St,40.69236178,-73.98631746,206560,66db88f5-0aca-11e7-82f6-3863bb44ef7c,Lawrence St & Willoughby St,100.0,high,0.0
5610.09,6 Ave & Broome St,40.72431,-74.00473,206419,90c35466-db3c-4b0d-993e-6e92883773b4,6 Ave & Broome St,100.0,high,0.0
5626.13,St Marks Pl & 1 Ave,40.72779126,-73.98564945,206306,66dc1702-0aca-11e7-82f6-3863bb44ef7c,St Marks Pl & 1 Ave,100.0,high,0.0
259,South St & Whitehall St,40.70122128,-74.01234218,206108,66db4417-0aca-11e7-82f6-3863bb44ef7c,South St & Whitehall St,100.0,high,0.0
5721.14,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,205020,66db3273-0aca-11e7-82f6-3863bb44ef7c,LaGuardia Pl & W 3 St,100.0,high,0.0
5730.08,Greenwich St & W Houston St,40.728846,-74.008591,204989,66dbbeda-0aca-11e7-82f6-3863bb44ef7c,Greenwich St & W Houston St,100.0,high,0.0
3159,W 67 St & Broadway,40.77492513,-73.98266566,204189,66dd4a52-0aca-11e7-82f6-3863bb44ef7c,W 67 St & Broadway,100.0,high,0.0
6955.05,W 54 St & 11 Ave,40.768333,-73.992573,203973,1f872052-38c4-4701-96c4-c363de51c2b5,W 54 St & 11 Ave,100.0,high,0.0
423,W 54 St & 9 Ave,40.76584941,-73.98690506,203846,1888015107269225164,W 54 St & 9 Ave,91.1,high,44.5
3651.04,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,203279,66de65a4-0aca-11e7-82f6-3863bb44ef7c,West Drive & Prospect Park West,100.0,high,0.0
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,202522,66dd039b-0aca-11e7-82f6-3863bb44ef7c,N 6 St & Bedford Ave,100.0,high,0.0
7116.04,W 67 St & Broadway,40.77492513,-73.98266566,202215,66dd4a52-0aca-11e7-82f6-3863bb44ef7c,W 67 St & Broadway,100.0,high,0.0
362,Broadway & W 37 St,40.75172632,-73.98753523,202130,66dbcb2f-0aca-11e7-82f6-3863bb44ef7c,Broadway & W 37 St,100.0,high,0.0
